train_id,train_number,service_date,section_id,section_name,train_type,scheduled_entry,scheduled_exit,historical_delay_minutes,direction,operational_status
TR-12523,12523,2026-09-24,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-24 01:41:50.288619,2026-09-24 02:06:50.288619,1,DN,SCHEDULED
TR-12524,12524,2026-09-24,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-24 02:56:43.440375,2026-09-24 03:36:43.440375,11,DN,SCHEDULED
TR-12525,12525,2026-09-24,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-24 04:29:35.731131,2026-09-24 04:54:35.731131,17,DN,RUNNING
TR-12526,12526,2026-09-24,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-24 06:11:41.484337,2026-09-24 06:51:41.484337,14,UP,RUNNING
TR-12527,12527,2026-09-24,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-24 07:15:18.252525,2026-09-24 07:45:18.252525,4,UP,SCHEDULED
TR-12528,12528,2026-09-24,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-24 09:14:16.648573,2026-09-24 09:49:16.648573,0,UP,SCHEDULED
TR-12529,12529,2026-09-24,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-24 10:30:39.147400,2026-09-24 11:05:39.147400,4,UP,DELAYED
TR-12530,12530,2026-09-24,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-24 11:45:53.199437,2026-09-24 12:10:53.199437,0,UP,SCHEDULED
TR-12531,12531,2026-09-24,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-24 13:41:00.373664,2026-09-24 14:06:00.373664,6,UP,RUNNING
TR-12532,12532,2026-09-24,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-24 14:49:09.417037,2026-09-24 15:14:09.417037,2,UP,RUNNING
TR-12533,12533,2026-09-24,SEC-B02,Akola–Bhusawal,SPECIAL,2026-09-24 16:23:12.599668,2026-09-24 16:53:12.599668,0,DN,DELAYED
TR-12534,12534,2026-09-24,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-24 18:04:33.464155,2026-09-24 18:44:33.464155,0,DN,RUNNING
TR-12535,12535,2026-09-24,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-24 19:30:22.781784,2026-09-24 20:10:22.781784,7,DN,SCHEDULED
TR-12536,12536,2026-09-24,SEC-B02,Akola–Bhusawal,SPECIAL,2026-09-24 20:50:56.177599,2026-09-24 21:25:56.177599,0,UP,DELAYED
TR-12537,12537,2026-09-24,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-24 22:38:47.675818,2026-09-24 23:23:47.675818,0,UP,RUNNING
TR-12538,12538,2026-09-24,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-24 23:58:00.249008,2026-09-25 00:38:00.249008,0,DN,RUNNING
TR-12539,12539,2026-09-24,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-24 02:27:41.239732,2026-09-24 03:12:41.239732,7,UP,DELAYED
TR-12540,12540,2026-09-24,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-24 04:43:35.247911,2026-09-24 05:08:35.247911,20,UP,DELAYED
TR-12541,12541,2026-09-24,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-24 07:04:35.514589,2026-09-24 07:44:35.514589,15,DN,RUNNING
TR-12542,12542,2026-09-24,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-24 09:21:53.891911,2026-09-24 09:51:53.891911,0,DN,SCHEDULED
TR-12543,12543,2026-09-24,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-24 11:55:43.940130,2026-09-24 12:20:43.940130,0,DN,RUNNING
TR-12544,12544,2026-09-24,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-24 14:13:21.071417,2026-09-24 14:48:21.071417,7,DN,SCHEDULED
TR-12545,12545,2026-09-24,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-24 16:54:30.244719,2026-09-24 17:24:30.244719,1,DN,SCHEDULED
TR-12546,12546,2026-09-24,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-24 19:13:50.953050,2026-09-24 19:53:50.953050,6,UP,DELAYED
TR-12547,12547,2026-09-24,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-24 21:27:31.434155,2026-09-24 22:12:31.434155,9,UP,DELAYED
TR-12548,12548,2026-09-25,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-25 00:11:46.795236,2026-09-25 00:51:46.795236,16,DN,RUNNING
TR-12549,12549,2026-09-25,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-25 01:14:51.382781,2026-09-25 01:44:51.382781,3,DN,RUNNING
TR-12550,12550,2026-09-25,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-25 01:57:18.770774,2026-09-25 02:32:18.770774,6,UP,RUNNING
TR-12551,12551,2026-09-25,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-25 03:06:29.869694,2026-09-25 03:41:29.869694,1,UP,DELAYED
TR-12552,12552,2026-09-25,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-25 04:07:27.374565,2026-09-25 04:32:27.374565,2,UP,RUNNING
TR-12553,12553,2026-09-25,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-25 05:20:48.222110,2026-09-25 06:00:48.222110,2,UP,RUNNING
TR-12554,12554,2026-09-25,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-25 06:37:04.232563,2026-09-25 07:02:04.232563,10,DN,RUNNING
TR-12555,12555,2026-09-25,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-25 07:31:25.321474,2026-09-25 08:06:25.321474,14,DN,RUNNING
TR-12556,12556,2026-09-25,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-25 08:47:00.358983,2026-09-25 09:27:00.358983,0,DN,RUNNING
TR-12557,12557,2026-09-25,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-25 09:59:33.064709,2026-09-25 10:24:33.064709,14,UP,SCHEDULED
TR-12558,12558,2026-09-25,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-25 10:46:15.953115,2026-09-25 11:11:15.953115,2,DN,RUNNING
TR-12559,12559,2026-09-25,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-25 11:51:47.414261,2026-09-25 12:16:47.414261,3,DN,DELAYED
TR-12560,12560,2026-09-25,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-25 13:20:08.489781,2026-09-25 13:45:08.489781,0,UP,SCHEDULED
TR-12561,12561,2026-09-25,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-25 13:57:20.951557,2026-09-25 14:32:20.951557,0,DN,DELAYED
TR-12562,12562,2026-09-25,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-25 15:25:06.748276,2026-09-25 16:05:06.748276,10,UP,SCHEDULED
TR-12563,12563,2026-09-25,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-25 16:24:19.306677,2026-09-25 16:49:19.306677,9,UP,DELAYED
TR-12564,12564,2026-09-25,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-25 17:38:54.400779,2026-09-25 18:18:54.400779,6,UP,DELAYED
TR-12565,12565,2026-09-25,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-25 18:33:33.296434,2026-09-25 19:18:33.296434,8,DN,RUNNING
TR-12566,12566,2026-09-25,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-25 19:32:50.349544,2026-09-25 20:12:50.349544,7,DN,RUNNING
TR-12567,12567,2026-09-25,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-25 20:49:58.668296,2026-09-25 21:24:58.668296,0,UP,SCHEDULED
TR-12568,12568,2026-09-25,SEC-A01,Nagpur–Wardha,SPECIAL,2026-09-25 21:54:56.391663,2026-09-25 22:19:56.391663,0,UP,SCHEDULED
TR-12569,12569,2026-09-25,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-25 22:39:56.357865,2026-09-25 23:09:56.357865,13,DN,SCHEDULED
TR-12570,12570,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 23:59:37.762034,2026-09-26 00:34:37.762034,0,DN,RUNNING
TR-12571,12571,2026-09-25,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-25 01:11:42.594978,2026-09-25 01:41:42.594978,6,UP,SCHEDULED
TR-12572,12572,2026-09-25,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-25 02:02:28.358150,2026-09-25 02:37:28.358150,0,DN,DELAYED
TR-12573,12573,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 03:16:46.053458,2026-09-25 03:56:46.053458,7,DN,RUNNING
TR-12574,12574,2026-09-25,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-25 04:11:44.644294,2026-09-25 04:46:44.644294,3,UP,SCHEDULED
TR-12575,12575,2026-09-25,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-25 05:26:06.081055,2026-09-25 05:51:06.081055,0,UP,SCHEDULED
TR-12576,12576,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 06:44:33.012861,2026-09-25 07:14:33.012861,12,DN,DELAYED
TR-12577,12577,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 07:36:45.662740,2026-09-25 08:11:45.662740,0,UP,RUNNING
TR-12578,12578,2026-09-25,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-25 08:41:34.834364,2026-09-25 09:11:34.834364,2,DN,DELAYED
TR-12579,12579,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 09:44:06.185654,2026-09-25 10:24:06.185654,5,UP,SCHEDULED
TR-12580,12580,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 10:59:00.246420,2026-09-25 11:39:00.246420,12,UP,RUNNING
TR-12581,12581,2026-09-25,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-25 11:50:17.961188,2026-09-25 12:25:17.961188,0,DN,DELAYED
TR-12582,12582,2026-09-25,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-25 13:03:27.690342,2026-09-25 13:28:27.690342,8,UP,SCHEDULED
TR-12583,12583,2026-09-25,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-25 13:59:21.883686,2026-09-25 14:24:21.883686,11,UP,SCHEDULED
TR-12584,12584,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 15:17:19.655286,2026-09-25 15:52:19.655286,8,DN,RUNNING
TR-12585,12585,2026-09-25,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-25 16:18:36.284674,2026-09-25 16:48:36.284674,5,DN,RUNNING
TR-12586,12586,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 17:18:26.633313,2026-09-25 17:48:26.633313,1,DN,DELAYED
TR-12587,12587,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 18:26:21.997902,2026-09-25 18:51:21.997902,0,DN,RUNNING
TR-12588,12588,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 19:48:45.524182,2026-09-25 20:18:45.524182,4,UP,SCHEDULED
TR-12589,12589,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 20:34:15.401760,2026-09-25 21:14:15.401760,0,UP,RUNNING
TR-12590,12590,2026-09-25,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-25 21:46:55.715134,2026-09-25 22:11:55.715134,0,DN,SCHEDULED
TR-12591,12591,2026-09-25,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-25 22:44:40.032475,2026-09-25 23:09:40.032475,11,DN,DELAYED
TR-12592,12592,2026-09-25,SEC-B01,Badnera–Akola,FREIGHT,2026-09-25 23:45:01.811651,2026-09-26 00:15:01.811651,14,UP,SCHEDULED
TR-12593,12593,2026-09-25,SEC-B01,Badnera–Akola,EXPRESS,2026-09-25 01:32:01.080114,2026-09-25 02:07:01.080114,0,UP,SCHEDULED
TR-12594,12594,2026-09-25,SEC-B01,Badnera–Akola,PASSENGER,2026-09-25 03:08:15.461795,2026-09-25 03:33:15.461795,0,DN,RUNNING
TR-12595,12595,2026-09-25,SEC-B01,Badnera–Akola,SPECIAL,2026-09-25 04:29:43.191330,2026-09-25 05:04:43.191330,8,DN,RUNNING
TR-12596,12596,2026-09-25,SEC-B01,Badnera–Akola,PASSENGER,2026-09-25 05:52:36.366322,2026-09-25 06:32:36.366322,18,DN,RUNNING
TR-12597,12597,2026-09-25,SEC-B01,Badnera–Akola,EXPRESS,2026-09-25 07:36:18.282872,2026-09-25 08:21:18.282872,4,DN,SCHEDULED
TR-12598,12598,2026-09-25,SEC-B01,Badnera–Akola,EXPRESS,2026-09-25 08:53:05.887403,2026-09-25 09:38:05.887403,0,UP,SCHEDULED
TR-12599,12599,2026-09-25,SEC-B01,Badnera–Akola,FREIGHT,2026-09-25 10:44:21.547388,2026-09-25 11:14:21.547388,6,UP,RUNNING
TR-12600,12600,2026-09-25,SEC-B01,Badnera–Akola,FREIGHT,2026-09-25 11:59:56.098017,2026-09-25 12:29:56.098017,17,DN,RUNNING
TR-12601,12601,2026-09-25,SEC-B01,Badnera–Akola,PASSENGER,2026-09-25 13:21:11.353538,2026-09-25 13:46:11.353538,0,DN,SCHEDULED
TR-12602,12602,2026-09-25,SEC-B01,Badnera–Akola,EXPRESS,2026-09-25 15:13:57.815509,2026-09-25 15:58:57.815509,0,DN,DELAYED
TR-12603,12603,2026-09-25,SEC-B01,Badnera–Akola,EXPRESS,2026-09-25 16:20:14.914047,2026-09-25 16:55:14.914047,0,DN,DELAYED
TR-12604,12604,2026-09-25,SEC-B01,Badnera–Akola,PASSENGER,2026-09-25 17:57:31.129714,2026-09-25 18:32:31.129714,0,UP,DELAYED
TR-12605,12605,2026-09-25,SEC-B01,Badnera–Akola,EXPRESS,2026-09-25 19:30:36.139919,2026-09-25 20:05:36.139919,4,UP,RUNNING
TR-12606,12606,2026-09-25,SEC-B01,Badnera–Akola,SPECIAL,2026-09-25 21:08:51.599228,2026-09-25 21:53:51.599228,15,DN,RUNNING
TR-12607,12607,2026-09-25,SEC-B01,Badnera–Akola,FREIGHT,2026-09-25 22:18:18.343040,2026-09-25 22:43:18.343040,10,UP,RUNNING
TR-12608,12608,2026-09-25,SEC-B02,Akola–Bhusawal,SPECIAL,2026-09-25 00:05:25.661523,2026-09-25 00:50:25.661523,2,UP,RUNNING
TR-12609,12609,2026-09-25,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-25 01:29:36.284636,2026-09-25 01:54:36.284636,1,UP,RUNNING
TR-12610,12610,2026-09-25,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-25 02:46:13.715569,2026-09-25 03:21:13.715569,0,UP,SCHEDULED
TR-12611,12611,2026-09-25,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-25 04:29:39.059596,2026-09-25 04:54:39.059596,14,UP,SCHEDULED
TR-12612,12612,2026-09-25,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-25 05:52:32.580233,2026-09-25 06:27:32.580233,3,UP,SCHEDULED
TR-12613,12613,2026-09-25,SEC-B02,Akola–Bhusawal,SPECIAL,2026-09-25 07:36:23.754779,2026-09-25 08:06:23.754779,2,UP,RUNNING
TR-12614,12614,2026-09-25,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-25 09:02:33.404706,2026-09-25 09:27:33.404706,26,UP,RUNNING
TR-12615,12615,2026-09-25,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-25 10:42:59.282575,2026-09-25 11:12:59.282575,6,DN,RUNNING
TR-12616,12616,2026-09-25,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-25 11:56:58.404485,2026-09-25 12:21:58.404485,0,DN,DELAYED
TR-12617,12617,2026-09-25,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-25 13:24:19.324441,2026-09-25 14:09:19.324441,5,DN,DELAYED
TR-12618,12618,2026-09-25,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-25 14:49:10.517446,2026-09-25 15:19:10.517446,12,DN,DELAYED
TR-12619,12619,2026-09-25,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-25 16:20:59.141716,2026-09-25 16:55:59.141716,4,DN,DELAYED
TR-12620,12620,2026-09-25,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-25 17:50:30.069911,2026-09-25 18:30:30.069911,0,DN,RUNNING
TR-12621,12621,2026-09-25,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-25 19:30:06.867313,2026-09-25 20:05:06.867313,14,DN,RUNNING
TR-12622,12622,2026-09-25,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-25 20:57:36.910197,2026-09-25 21:37:36.910197,3,UP,RUNNING
TR-12623,12623,2026-09-25,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-25 22:17:39.172177,2026-09-25 22:47:39.172177,21,DN,SCHEDULED
TR-12624,12624,2026-09-25,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-25 00:02:24.580353,2026-09-25 00:37:24.580353,11,DN,SCHEDULED
TR-12625,12625,2026-09-25,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-25 02:31:39.603312,2026-09-25 03:11:39.603312,0,UP,RUNNING
TR-12626,12626,2026-09-25,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-25 04:57:13.465847,2026-09-25 05:42:13.465847,16,UP,SCHEDULED
TR-12627,12627,2026-09-25,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-25 06:58:38.446958,2026-09-25 07:23:38.446958,4,UP,RUNNING
TR-12628,12628,2026-09-25,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-25 09:37:57.798120,2026-09-25 10:12:57.798120,9,UP,DELAYED
TR-12629,12629,2026-09-25,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-25 12:05:13.943399,2026-09-25 12:30:13.943399,7,UP,DELAYED
TR-12630,12630,2026-09-25,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-25 14:31:12.763414,2026-09-25 15:11:12.763414,0,UP,RUNNING
TR-12631,12631,2026-09-25,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-25 16:51:50.831033,2026-09-25 17:16:50.831033,0,UP,SCHEDULED
TR-12632,12632,2026-09-25,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-25 18:59:00.855711,2026-09-25 19:29:00.855711,15,UP,DELAYED
TR-12633,12633,2026-09-25,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-25 21:23:54.354546,2026-09-25 21:53:54.354546,1,UP,DELAYED
TR-12634,12634,2026-09-26,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-26 23:58:18.868575,2026-09-27 00:23:18.868575,1,DN,RUNNING
TR-12635,12635,2026-09-26,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-26 01:04:57.967877,2026-09-26 01:34:57.967877,0,DN,DELAYED
TR-12636,12636,2026-09-26,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-26 02:16:20.922259,2026-09-26 03:01:20.922259,6,UP,SCHEDULED
TR-12637,12637,2026-09-26,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-26 03:06:54.472317,2026-09-26 03:36:54.472317,18,UP,RUNNING
TR-12638,12638,2026-09-26,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-26 04:21:13.930546,2026-09-26 04:56:13.930546,0,DN,RUNNING
TR-12639,12639,2026-09-26,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-26 05:32:18.223023,2026-09-26 06:12:18.223023,8,UP,RUNNING
TR-12640,12640,2026-09-26,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-26 06:30:14.050007,2026-09-26 07:10:14.050007,13,DN,RUNNING
TR-12641,12641,2026-09-26,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-26 07:26:47.136786,2026-09-26 08:06:47.136786,3,DN,SCHEDULED
TR-12642,12642,2026-09-26,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-26 08:47:59.377996,2026-09-26 09:32:59.377996,11,DN,SCHEDULED
TR-12643,12643,2026-09-26,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-26 09:48:07.687339,2026-09-26 10:28:07.687339,0,UP,RUNNING
TR-12644,12644,2026-09-26,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-26 10:54:33.876356,2026-09-26 11:39:33.876356,6,DN,DELAYED
TR-12645,12645,2026-09-26,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-26 11:46:52.978388,2026-09-26 12:16:52.978388,6,DN,RUNNING
TR-12646,12646,2026-09-26,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-26 13:11:54.600927,2026-09-26 13:41:54.600927,10,DN,RUNNING
TR-12647,12647,2026-09-26,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-26 13:57:57.323652,2026-09-26 14:37:57.323652,16,DN,DELAYED
TR-12648,12648,2026-09-26,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-26 15:21:07.967440,2026-09-26 16:06:07.967440,22,DN,SCHEDULED
TR-12649,12649,2026-09-26,SEC-A01,Nagpur–Wardha,SPECIAL,2026-09-26 16:27:45.074579,2026-09-26 17:12:45.074579,8,DN,DELAYED
TR-12650,12650,2026-09-26,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-26 17:30:47.818680,2026-09-26 18:10:47.818680,6,UP,SCHEDULED
TR-12651,12651,2026-09-26,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-26 18:24:40.704122,2026-09-26 18:49:40.704122,9,DN,RUNNING
TR-12652,12652,2026-09-26,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-26 19:45:58.745797,2026-09-26 20:15:58.745797,1,UP,RUNNING
TR-12653,12653,2026-09-26,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-26 20:51:18.646792,2026-09-26 21:31:18.646792,6,UP,DELAYED
TR-12654,12654,2026-09-26,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-26 21:41:36.325474,2026-09-26 22:06:36.325474,1,UP,RUNNING
TR-12655,12655,2026-09-26,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-26 23:02:26.760782,2026-09-26 23:47:26.760782,9,UP,SCHEDULED
TR-12656,12656,2026-09-26,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-26 23:54:38.086586,2026-09-27 00:34:38.086586,17,UP,SCHEDULED
TR-12657,12657,2026-09-26,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-26 00:58:01.763623,2026-09-26 01:38:01.763623,0,UP,SCHEDULED
TR-12658,12658,2026-09-26,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-26 02:18:10.422486,2026-09-26 02:58:10.422486,11,UP,SCHEDULED
TR-12659,12659,2026-09-26,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-26 03:18:49.612485,2026-09-26 03:43:49.612485,13,UP,SCHEDULED
TR-12660,12660,2026-09-26,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-26 04:17:36.300713,2026-09-26 04:57:36.300713,7,UP,RUNNING
TR-12661,12661,2026-09-26,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-26 05:17:49.911478,2026-09-26 06:02:49.911478,0,UP,DELAYED
TR-12662,12662,2026-09-26,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-26 06:42:33.272694,2026-09-26 07:27:33.272694,3,UP,SCHEDULED
TR-12663,12663,2026-09-26,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-26 07:36:20.889604,2026-09-26 08:16:20.889604,13,UP,SCHEDULED
TR-12664,12664,2026-09-26,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-26 08:52:06.479061,2026-09-26 09:27:06.479061,3,DN,SCHEDULED
TR-12665,12665,2026-09-26,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-26 09:35:38.116761,2026-09-26 10:20:38.116761,0,UP,RUNNING
TR-12666,12666,2026-09-26,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-26 11:07:12.819265,2026-09-26 11:42:12.819265,4,DN,SCHEDULED
TR-12667,12667,2026-09-26,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-26 12:11:10.396563,2026-09-26 12:41:10.396563,9,UP,DELAYED
TR-12668,12668,2026-09-26,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-26 13:07:42.913301,2026-09-26 13:52:42.913301,7,DN,RUNNING
TR-12669,12669,2026-09-26,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-26 14:14:28.106303,2026-09-26 14:59:28.106303,6,UP,DELAYED
TR-12670,12670,2026-09-26,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-26 15:15:29.579854,2026-09-26 15:50:29.579854,5,UP,RUNNING
TR-12671,12671,2026-09-26,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-26 16:19:27.621164,2026-09-26 16:49:27.621164,1,UP,SCHEDULED
TR-12672,12672,2026-09-26,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-26 17:18:23.983590,2026-09-26 17:53:23.983590,0,UP,SCHEDULED
TR-12673,12673,2026-09-26,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-26 18:32:32.035569,2026-09-26 19:17:32.035569,15,UP,RUNNING
TR-12674,12674,2026-09-26,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-26 19:52:36.809967,2026-09-26 20:32:36.809967,5,UP,DELAYED
TR-12675,12675,2026-09-26,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-26 20:42:59.970491,2026-09-26 21:12:59.970491,12,UP,SCHEDULED
TR-12676,12676,2026-09-26,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-26 21:35:09.534698,2026-09-26 22:20:09.534698,14,DN,RUNNING
TR-12677,12677,2026-09-26,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-26 22:53:52.393934,2026-09-26 23:23:52.393934,10,UP,SCHEDULED
TR-12678,12678,2026-09-26,SEC-B01,Badnera–Akola,FREIGHT,2026-09-26 00:08:12.503837,2026-09-26 00:38:12.503837,4,DN,SCHEDULED
TR-12679,12679,2026-09-26,SEC-B01,Badnera–Akola,FREIGHT,2026-09-26 01:31:34.492728,2026-09-26 01:56:34.492728,10,DN,SCHEDULED
TR-12680,12680,2026-09-26,SEC-B01,Badnera–Akola,FREIGHT,2026-09-26 02:57:53.493568,2026-09-26 03:37:53.493568,7,UP,RUNNING
TR-12681,12681,2026-09-26,SEC-B01,Badnera–Akola,SPECIAL,2026-09-26 04:18:32.386602,2026-09-26 05:03:32.386602,0,DN,RUNNING
TR-12682,12682,2026-09-26,SEC-B01,Badnera–Akola,EXPRESS,2026-09-26 05:50:48.562132,2026-09-26 06:30:48.562132,6,UP,SCHEDULED
TR-12683,12683,2026-09-26,SEC-B01,Badnera–Akola,PASSENGER,2026-09-26 07:17:45.583459,2026-09-26 07:42:45.583459,0,UP,SCHEDULED
TR-12684,12684,2026-09-26,SEC-B01,Badnera–Akola,EXPRESS,2026-09-26 09:11:11.860457,2026-09-26 09:41:11.860457,12,UP,SCHEDULED
TR-12685,12685,2026-09-26,SEC-B01,Badnera–Akola,PASSENGER,2026-09-26 10:18:48.088610,2026-09-26 10:48:48.088610,0,DN,RUNNING
TR-12686,12686,2026-09-26,SEC-B01,Badnera–Akola,SPECIAL,2026-09-26 12:03:04.348824,2026-09-26 12:33:04.348824,5,UP,DELAYED
TR-12687,12687,2026-09-26,SEC-B01,Badnera–Akola,FREIGHT,2026-09-26 13:26:56.073572,2026-09-26 13:51:56.073572,9,UP,RUNNING
