window_id,section_id,start_time,end_time,scheduled_train_count,forecast_utilization_percent,availability_status,traffic_impact_level
WIN-SEC-A01-2026092404,SEC-A01,2026-09-24 04:00:00,2026-09-24 05:00:00,2,53,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092405,SEC-A01,2026-09-24 05:00:00,2026-09-24 06:00:00,2,53,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092406,SEC-A01,2026-09-24 06:00:00,2026-09-24 07:00:00,2,89,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092407,SEC-A01,2026-09-24 07:00:00,2026-09-24 08:00:00,2,89,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092408,SEC-A01,2026-09-24 08:00:00,2026-09-24 09:00:00,2,89,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092409,SEC-A01,2026-09-24 09:00:00,2026-09-24 10:00:00,1,83,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092410,SEC-A01,2026-09-24 10:00:00,2026-09-24 11:00:00,2,83,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092411,SEC-A01,2026-09-24 11:00:00,2026-09-24 12:00:00,2,83,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092412,SEC-A01,2026-09-24 12:00:00,2026-09-24 13:00:00,2,75,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092413,SEC-A01,2026-09-24 13:00:00,2026-09-24 14:00:00,1,75,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092414,SEC-A01,2026-09-24 14:00:00,2026-09-24 15:00:00,1,75,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092415,SEC-A01,2026-09-24 15:00:00,2026-09-24 16:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092416,SEC-A01,2026-09-24 16:00:00,2026-09-24 17:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092417,SEC-A01,2026-09-24 17:00:00,2026-09-24 18:00:00,2,67,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092418,SEC-A01,2026-09-24 18:00:00,2026-09-24 19:00:00,2,92,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092419,SEC-A01,2026-09-24 19:00:00,2026-09-24 20:00:00,2,92,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092420,SEC-A01,2026-09-24 20:00:00,2026-09-24 21:00:00,2,92,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092421,SEC-A01,2026-09-24 21:00:00,2026-09-24 22:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092422,SEC-A01,2026-09-24 22:00:00,2026-09-24 23:00:00,1,90,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092423,SEC-A01,2026-09-24 23:00:00,2026-09-25 00:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092400,SEC-A02,2026-09-24 00:00:00,2026-09-24 01:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092401,SEC-A02,2026-09-24 01:00:00,2026-09-24 02:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092402,SEC-A02,2026-09-24 02:00:00,2026-09-24 03:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092403,SEC-A02,2026-09-24 03:00:00,2026-09-24 04:00:00,2,63,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092404,SEC-A02,2026-09-24 04:00:00,2026-09-24 05:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092405,SEC-A02,2026-09-24 05:00:00,2026-09-24 06:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092406,SEC-A02,2026-09-24 06:00:00,2026-09-24 07:00:00,1,87,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092407,SEC-A02,2026-09-24 07:00:00,2026-09-24 08:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092408,SEC-A02,2026-09-24 08:00:00,2026-09-24 09:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092409,SEC-A02,2026-09-24 09:00:00,2026-09-24 10:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092410,SEC-A02,2026-09-24 10:00:00,2026-09-24 11:00:00,1,80,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092411,SEC-A02,2026-09-24 11:00:00,2026-09-24 12:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092412,SEC-A02,2026-09-24 12:00:00,2026-09-24 13:00:00,1,77,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092413,SEC-A02,2026-09-24 13:00:00,2026-09-24 14:00:00,1,77,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092414,SEC-A02,2026-09-24 14:00:00,2026-09-24 15:00:00,1,77,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092415,SEC-A02,2026-09-24 15:00:00,2026-09-24 16:00:00,1,82,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092416,SEC-A02,2026-09-24 16:00:00,2026-09-24 17:00:00,1,82,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092417,SEC-A02,2026-09-24 17:00:00,2026-09-24 18:00:00,1,82,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092418,SEC-A02,2026-09-24 18:00:00,2026-09-24 19:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092419,SEC-A02,2026-09-24 19:00:00,2026-09-24 20:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092420,SEC-A02,2026-09-24 20:00:00,2026-09-24 21:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092421,SEC-A02,2026-09-24 21:00:00,2026-09-24 22:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092422,SEC-A02,2026-09-24 22:00:00,2026-09-24 23:00:00,1,80,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092423,SEC-A02,2026-09-24 23:00:00,2026-09-25 00:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-B01-2026092400,SEC-B01,2026-09-24 00:00:00,2026-09-24 01:00:00,2,46,UNAVAILABLE,HIGH
WIN-SEC-B01-2026092401,SEC-B01,2026-09-24 01:00:00,2026-09-24 02:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092402,SEC-B01,2026-09-24 02:00:00,2026-09-24 03:00:00,2,46,UNAVAILABLE,HIGH
WIN-SEC-B01-2026092403,SEC-B01,2026-09-24 03:00:00,2026-09-24 04:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092404,SEC-B01,2026-09-24 04:00:00,2026-09-24 05:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092405,SEC-B01,2026-09-24 05:00:00,2026-09-24 06:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092406,SEC-B01,2026-09-24 06:00:00,2026-09-24 07:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092407,SEC-B01,2026-09-24 07:00:00,2026-09-24 08:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092408,SEC-B01,2026-09-24 08:00:00,2026-09-24 09:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092409,SEC-B01,2026-09-24 09:00:00,2026-09-24 10:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092410,SEC-B01,2026-09-24 10:00:00,2026-09-24 11:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092411,SEC-B01,2026-09-24 11:00:00,2026-09-24 12:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092412,SEC-B01,2026-09-24 12:00:00,2026-09-24 13:00:00,1,41,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092413,SEC-B01,2026-09-24 13:00:00,2026-09-24 14:00:00,1,41,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092414,SEC-B01,2026-09-24 14:00:00,2026-09-24 15:00:00,2,41,UNAVAILABLE,HIGH
WIN-SEC-B01-2026092415,SEC-B01,2026-09-24 15:00:00,2026-09-24 16:00:00,1,45,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092416,SEC-B01,2026-09-24 16:00:00,2026-09-24 17:00:00,1,45,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092417,SEC-B01,2026-09-24 17:00:00,2026-09-24 18:00:00,2,45,UNAVAILABLE,HIGH
WIN-SEC-B01-2026092418,SEC-B01,2026-09-24 18:00:00,2026-09-24 19:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092419,SEC-B01,2026-09-24 19:00:00,2026-09-24 20:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092420,SEC-B01,2026-09-24 20:00:00,2026-09-24 21:00:00,0,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092421,SEC-B01,2026-09-24 21:00:00,2026-09-24 22:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092422,SEC-B01,2026-09-24 22:00:00,2026-09-24 23:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092423,SEC-B01,2026-09-24 23:00:00,2026-09-25 00:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092400,SEC-B02,2026-09-24 00:00:00,2026-09-24 01:00:00,1,37,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092401,SEC-B02,2026-09-24 01:00:00,2026-09-24 02:00:00,1,37,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092402,SEC-B02,2026-09-24 02:00:00,2026-09-24 03:00:00,2,37,UNAVAILABLE,HIGH
WIN-SEC-B02-2026092403,SEC-B02,2026-09-24 03:00:00,2026-09-24 04:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092404,SEC-B02,2026-09-24 04:00:00,2026-09-24 05:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092405,SEC-B02,2026-09-24 05:00:00,2026-09-24 06:00:00,0,46,AVAILABLE,LOW
WIN-SEC-B02-2026092406,SEC-B02,2026-09-24 06:00:00,2026-09-24 07:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092407,SEC-B02,2026-09-24 07:00:00,2026-09-24 08:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092408,SEC-B02,2026-09-24 08:00:00,2026-09-24 09:00:00,0,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092409,SEC-B02,2026-09-24 09:00:00,2026-09-24 10:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092410,SEC-B02,2026-09-24 10:00:00,2026-09-24 11:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092411,SEC-B02,2026-09-24 11:00:00,2026-09-24 12:00:00,2,63,UNAVAILABLE,HIGH
WIN-SEC-B02-2026092412,SEC-B02,2026-09-24 12:00:00,2026-09-24 13:00:00,1,47,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092413,SEC-B02,2026-09-24 13:00:00,2026-09-24 14:00:00,1,47,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092414,SEC-B02,2026-09-24 14:00:00,2026-09-24 15:00:00,2,47,UNAVAILABLE,HIGH
WIN-SEC-B02-2026092415,SEC-B02,2026-09-24 15:00:00,2026-09-24 16:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092416,SEC-B02,2026-09-24 16:00:00,2026-09-24 17:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092417,SEC-B02,2026-09-24 17:00:00,2026-09-24 18:00:00,0,58,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092418,SEC-B02,2026-09-24 18:00:00,2026-09-24 19:00:00,1,74,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092419,SEC-B02,2026-09-24 19:00:00,2026-09-24 20:00:00,1,74,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092420,SEC-B02,2026-09-24 20:00:00,2026-09-24 21:00:00,2,74,UNAVAILABLE,HIGH
WIN-SEC-B02-2026092421,SEC-B02,2026-09-24 21:00:00,2026-09-24 22:00:00,1,61,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092422,SEC-B02,2026-09-24 22:00:00,2026-09-24 23:00:00,1,61,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092423,SEC-B02,2026-09-24 23:00:00,2026-09-25 00:00:00,1,61,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092400,SEC-C01,2026-09-24 00:00:00,2026-09-24 01:00:00,0,20,AVAILABLE,LOW
WIN-SEC-C01-2026092401,SEC-C01,2026-09-24 01:00:00,2026-09-24 02:00:00,0,20,AVAILABLE,LOW
WIN-SEC-C01-2026092402,SEC-C01,2026-09-24 02:00:00,2026-09-24 03:00:00,1,20,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092403,SEC-C01,2026-09-24 03:00:00,2026-09-24 04:00:00,1,27,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092404,SEC-C01,2026-09-24 04:00:00,2026-09-24 05:00:00,1,27,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092405,SEC-C01,2026-09-24 05:00:00,2026-09-24 06:00:00,1,27,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092406,SEC-C01,2026-09-24 06:00:00,2026-09-24 07:00:00,0,42,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092407,SEC-C01,2026-09-24 07:00:00,2026-09-24 08:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092408,SEC-C01,2026-09-24 08:00:00,2026-09-24 09:00:00,0,42,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092409,SEC-C01,2026-09-24 09:00:00,2026-09-24 10:00:00,1,43,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092410,SEC-C01,2026-09-24 10:00:00,2026-09-24 11:00:00,0,43,AVAILABLE,LOW
WIN-SEC-C01-2026092411,SEC-C01,2026-09-24 11:00:00,2026-09-24 12:00:00,1,43,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092412,SEC-C01,2026-09-24 12:00:00,2026-09-24 13:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092413,SEC-C01,2026-09-24 13:00:00,2026-09-24 14:00:00,0,36,AVAILABLE,LOW
WIN-SEC-C01-2026092414,SEC-C01,2026-09-24 14:00:00,2026-09-24 15:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092415,SEC-C01,2026-09-24 15:00:00,2026-09-24 16:00:00,0,21,AVAILABLE,LOW
WIN-SEC-C01-2026092416,SEC-C01,2026-09-24 16:00:00,2026-09-24 17:00:00,1,21,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092417,SEC-C01,2026-09-24 17:00:00,2026-09-24 18:00:00,1,21,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092418,SEC-C01,2026-09-24 18:00:00,2026-09-24 19:00:00,0,52,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092419,SEC-C01,2026-09-24 19:00:00,2026-09-24 20:00:00,1,52,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092420,SEC-C01,2026-09-24 20:00:00,2026-09-24 21:00:00,0,52,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092421,SEC-C01,2026-09-24 21:00:00,2026-09-24 22:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092422,SEC-C01,2026-09-24 22:00:00,2026-09-24 23:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026092423,SEC-C01,2026-09-24 23:00:00,2026-09-25 00:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092500,SEC-A01,2026-09-25 00:00:00,2026-09-25 01:00:00,2,62,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092501,SEC-A01,2026-09-25 01:00:00,2026-09-25 02:00:00,2,62,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092502,SEC-A01,2026-09-25 02:00:00,2026-09-25 03:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092503,SEC-A01,2026-09-25 03:00:00,2026-09-25 04:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092504,SEC-A01,2026-09-25 04:00:00,2026-09-25 05:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092505,SEC-A01,2026-09-25 05:00:00,2026-09-25 06:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092506,SEC-A01,2026-09-25 06:00:00,2026-09-25 07:00:00,2,84,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092507,SEC-A01,2026-09-25 07:00:00,2026-09-25 08:00:00,2,84,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092508,SEC-A01,2026-09-25 08:00:00,2026-09-25 09:00:00,2,84,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092509,SEC-A01,2026-09-25 09:00:00,2026-09-25 10:00:00,2,74,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092510,SEC-A01,2026-09-25 10:00:00,2026-09-25 11:00:00,2,74,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092511,SEC-A01,2026-09-25 11:00:00,2026-09-25 12:00:00,2,74,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092512,SEC-A01,2026-09-25 12:00:00,2026-09-25 13:00:00,1,81,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092513,SEC-A01,2026-09-25 13:00:00,2026-09-25 14:00:00,2,81,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092514,SEC-A01,2026-09-25 14:00:00,2026-09-25 15:00:00,1,81,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092515,SEC-A01,2026-09-25 15:00:00,2026-09-25 16:00:00,1,72,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092516,SEC-A01,2026-09-25 16:00:00,2026-09-25 17:00:00,2,72,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092517,SEC-A01,2026-09-25 17:00:00,2026-09-25 18:00:00,1,72,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026092518,SEC-A01,2026-09-25 18:00:00,2026-09-25 19:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092519,SEC-A01,2026-09-25 19:00:00,2026-09-25 20:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092520,SEC-A01,2026-09-25 20:00:00,2026-09-25 21:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092521,SEC-A01,2026-09-25 21:00:00,2026-09-25 22:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092522,SEC-A01,2026-09-25 22:00:00,2026-09-25 23:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A01-2026092523,SEC-A01,2026-09-25 23:00:00,2026-09-26 00:00:00,1,90,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092500,SEC-A02,2026-09-25 00:00:00,2026-09-25 01:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092501,SEC-A02,2026-09-25 01:00:00,2026-09-25 02:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092502,SEC-A02,2026-09-25 02:00:00,2026-09-25 03:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092503,SEC-A02,2026-09-25 03:00:00,2026-09-25 04:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092504,SEC-A02,2026-09-25 04:00:00,2026-09-25 05:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092505,SEC-A02,2026-09-25 05:00:00,2026-09-25 06:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092506,SEC-A02,2026-09-25 06:00:00,2026-09-25 07:00:00,1,82,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092507,SEC-A02,2026-09-25 07:00:00,2026-09-25 08:00:00,2,82,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092508,SEC-A02,2026-09-25 08:00:00,2026-09-25 09:00:00,2,82,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092509,SEC-A02,2026-09-25 09:00:00,2026-09-25 10:00:00,2,89,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092510,SEC-A02,2026-09-25 10:00:00,2026-09-25 11:00:00,2,89,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092511,SEC-A02,2026-09-25 11:00:00,2026-09-25 12:00:00,2,89,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092512,SEC-A02,2026-09-25 12:00:00,2026-09-25 13:00:00,1,59,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092513,SEC-A02,2026-09-25 13:00:00,2026-09-25 14:00:00,2,59,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092514,SEC-A02,2026-09-25 14:00:00,2026-09-25 15:00:00,1,59,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092515,SEC-A02,2026-09-25 15:00:00,2026-09-25 16:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092516,SEC-A02,2026-09-25 16:00:00,2026-09-25 17:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092517,SEC-A02,2026-09-25 17:00:00,2026-09-25 18:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092518,SEC-A02,2026-09-25 18:00:00,2026-09-25 19:00:00,1,80,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092519,SEC-A02,2026-09-25 19:00:00,2026-09-25 20:00:00,1,80,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026092520,SEC-A02,2026-09-25 20:00:00,2026-09-25 21:00:00,2,80,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092521,SEC-A02,2026-09-25 21:00:00,2026-09-25 22:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092522,SEC-A02,2026-09-25 22:00:00,2026-09-25 23:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A02-2026092523,SEC-A02,2026-09-25 23:00:00,2026-09-26 00:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-B01-2026092500,SEC-B01,2026-09-25 00:00:00,2026-09-25 01:00:00,0,47,AVAILABLE,LOW
WIN-SEC-B01-2026092501,SEC-B01,2026-09-25 01:00:00,2026-09-25 02:00:00,1,47,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092502,SEC-B01,2026-09-25 02:00:00,2026-09-25 03:00:00,1,47,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092503,SEC-B01,2026-09-25 03:00:00,2026-09-25 04:00:00,1,40,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092504,SEC-B01,2026-09-25 04:00:00,2026-09-25 05:00:00,1,40,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092505,SEC-B01,2026-09-25 05:00:00,2026-09-25 06:00:00,2,40,UNAVAILABLE,HIGH
WIN-SEC-B01-2026092506,SEC-B01,2026-09-25 06:00:00,2026-09-25 07:00:00,1,60,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092507,SEC-B01,2026-09-25 07:00:00,2026-09-25 08:00:00,1,60,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092508,SEC-B01,2026-09-25 08:00:00,2026-09-25 09:00:00,2,60,UNAVAILABLE,HIGH
WIN-SEC-B01-2026092509,SEC-B01,2026-09-25 09:00:00,2026-09-25 10:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092510,SEC-B01,2026-09-25 10:00:00,2026-09-25 11:00:00,1,63,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092511,SEC-B01,2026-09-25 11:00:00,2026-09-25 12:00:00,2,63,UNAVAILABLE,HIGH
WIN-SEC-B01-2026092512,SEC-B01,2026-09-25 12:00:00,2026-09-25 13:00:00,1,47,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092513,SEC-B01,2026-09-25 13:00:00,2026-09-25 14:00:00,1,47,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092514,SEC-B01,2026-09-25 14:00:00,2026-09-25 15:00:00,0,47,AVAILABLE,LOW
WIN-SEC-B01-2026092515,SEC-B01,2026-09-25 15:00:00,2026-09-25 16:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092516,SEC-B01,2026-09-25 16:00:00,2026-09-25 17:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092517,SEC-B01,2026-09-25 17:00:00,2026-09-25 18:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092518,SEC-B01,2026-09-25 18:00:00,2026-09-25 19:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092519,SEC-B01,2026-09-25 19:00:00,2026-09-25 20:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092520,SEC-B01,2026-09-25 20:00:00,2026-09-25 21:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092521,SEC-B01,2026-09-25 21:00:00,2026-09-25 22:00:00,1,47,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092522,SEC-B01,2026-09-25 22:00:00,2026-09-25 23:00:00,1,47,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026092523,SEC-B01,2026-09-25 23:00:00,2026-09-26 00:00:00,1,47,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092500,SEC-B02,2026-09-25 00:00:00,2026-09-25 01:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092501,SEC-B02,2026-09-25 01:00:00,2026-09-25 02:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092502,SEC-B02,2026-09-25 02:00:00,2026-09-25 03:00:00,1,42,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092503,SEC-B02,2026-09-25 03:00:00,2026-09-25 04:00:00,1,38,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092504,SEC-B02,2026-09-25 04:00:00,2026-09-25 05:00:00,1,38,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092505,SEC-B02,2026-09-25 05:00:00,2026-09-25 06:00:00,1,38,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092506,SEC-B02,2026-09-25 06:00:00,2026-09-25 07:00:00,1,54,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092507,SEC-B02,2026-09-25 07:00:00,2026-09-25 08:00:00,1,54,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092508,SEC-B02,2026-09-25 08:00:00,2026-09-25 09:00:00,1,54,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092509,SEC-B02,2026-09-25 09:00:00,2026-09-25 10:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092510,SEC-B02,2026-09-25 10:00:00,2026-09-25 11:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026092511,SEC-B02,2026-09-25 11:00:00,2026-09-25 12:00:00,2,57,UNAVAILABLE,HIGH
WIN-SEC-B02-2026092512,SEC-B02,2026-09-25 12:00:00,2026-09-25 13:00:00,1,53,UNAVAILABLE,MEDIUM
